track_id,genre,mean,std,median,q25,q75,q90,energy_mean_sq,sparsity_frac0,averagefrequency1,averagefrequency2,averagefrequency3,averagefrequency4,averagefrequency5,averagefrequency6,averagefrequency7,averagefrequency8,averagefrequency9,averagefrequency10,averagefrequency11,averagefrequency12,averagefrequency13,averagefrequency14,averagefrequency15,averagefrequency16,averagefrequency17,averagefrequency18,averagefrequency19,averagefrequency20,averagefrequency21,averagefrequency22,averagefrequency23,averagefrequency24,averagefrequency25,averagefrequency26,averagefrequency27,averagefrequency28,averagefrequency29,averagefrequency30
126182_s2,Instrumental,0.956466019153595,0.1289912313222885,1.0,0.9535696506500244,1.0,1.0,0.9314659833908081,0.015625,0.9824485778808594,0.9756318926811218,0.9481924772262573,0.9629785418510437,0.9472383260726929,0.9754697680473328,0.9671634435653687,0.9481253623962402,0.9909955859184265,0.9916995763778687,0.9778329133987427,0.984140157699585,0.973605215549469,0.9755311012268066,0.9722403287887573,0.9649760723114014,0.9765241146087646,0.9679544568061829,0.9726736545562744,0.9781954288482666,0.9594514966011047,0.9934455156326294,0.9913802146911621,0.9762755036354065,0.987747073173523,0.9737111330032349,0.9522687196731567,0.9772390723228455,0.9557110667228699,0.4792533218860626
126182_s3,Instrumental,0.9536287784576416,0.12928779423236847,1.0,0.9450072050094604,1.0,1.0,0.9261232018470764,0.015625,0.9763997793197632,0.9720083475112915,0.9508944749832153,0.9930444955825806,0.9655002355575562,0.970942497253418,0.9686662554740906,0.9575632810592651,0.9706211090087891,0.9570465683937073,0.9492133855819702,0.9771935939788818,0.966455340385437,0.928463339805603,0.9823338985443115,0.9929929971694946,0.9778575897216797,0.9792871475219727,0.9786007404327393,0.9650123715400696,0.9472668766975403,0.9698638916015625,0.9531674981117249,0.9620756506919861,0.983188807964325,0.9684106111526489,0.9410598874092102,0.9888159036636353,0.9925473928451538,0.490872859954834
073761_s1,International,0.8897305727005005,0.14670966565608978,0.9176537990570068,0.8265987634658813,1.0,1.0,0.8131442070007324,0.015625,0.8984015583992004,0.892657458782196,0.8966061472892761,0.9365079998970032,0.8985280990600586,0.8844320178031921,0.9317014813423157,0.9178234934806824,0.9090147018432617,0.9212772846221924,0.9223001003265381,0.9144357442855835,0.9058572053909302,0.9049174785614014,0.899146556854248,0.9001328945159912,0.8870766162872314,0.929202675819397,0.9123196601867676,0.8828312754631042,0.8714594841003418,0.9136936068534851,0.9008201360702515,0.9126680493354797,0.8926095366477966,0.9038230180740356,0.8947994112968445,0.8765679001808167,0.8865086436271667,0.45909354090690613
073761_s2,International,0.8882916569709778,0.14429979026317596,0.9115674495697021,0.8273336887359619,1.0,1.0,0.8098845481872559,0.015625,0.8943319320678711,0.8766206502914429,0.9440044164657593,0.9233030080795288,0.9137922525405884,0.9406915903091431,0.920192539691925,0.910478949546814,0.925591230392456,0.892702579498291,0.8915688991546631,0.8804250955581665,0.9002280235290527,0.8909737467765808,0.9062491655349731,0.91908860206604,0.9204013347625732,0.9029690027236938,0.9154850244522095,0.9005910158157349,0.8783284425735474,0.8787236213684082,0.918033242225647,0.8758023381233215,0.8843540549278259,0.8769985437393188,0.8956360220909119,0.8905028700828552,0.8924411535263062,0.4339693784713745
073761_s3,International,0.8826626539230347,0.14080365002155304,0.8955694437026978,0.8290306329727173,0.9950927495956421,1.0,0.7989190816879272,0.015625,0.8454049825668335,0.9425943493843079,0.9221959114074707,0.9057878255844116,0.9011982083320618,0.9087687730789185,0.9193671941757202,0.917965292930603,0.8952089548110962,0.8920527696609497,0.8824734687805176,0.8982263207435608,0.8952029943466187,0.9069606065750122,0.9065550565719604,0.9168917536735535,0.8829062581062317,0.9038941860198975,0.8892477750778198,0.8785185813903809,0.8838608264923096,0.9062997102737427,0.8719111680984497,0.8744760751724243,0.8795903921127319,0.8883170485496521,0.9106593728065491,0.8968029618263245,0.8764010667800903,0.42964503169059753
053229_s1,Pop,0.7844480276107788,0.18899226188659668,0.7947261333465576,0.652640700340271,0.96354079246521,1.0,0.6510767340660095,0.015625,0.7668269276618958,0.7614052891731262,0.8340115547180176,0.7910791039466858,0.7911221981048584,0.7807562351226807,0.7631328701972961,0.7751396894454956,0.7879177331924438,0.8210521340370178,0.798234224319458,0.7902334332466125,0.7765268683433533,0.7755274772644043,0.794797420501709,0.8291487693786621,0.826107382774353,0.8112256526947021,0.7944546937942505,0.7831828594207764,0.8094030022621155,0.8098617196083069,0.8326161503791809,0.8164379596710205,0.7873349189758301,0.7713840007781982,0.8157783150672913,0.8206919431686401,0.8088073134422302,0.412269651889801
053229_s2,Pop,0.785660982131958,0.1918550580739975,0.8036255836486816,0.6492834091186523,0.9686695337295532,1.0,0.654071569442749,0.015625,0.8001348376274109,0.7875967621803284,0.7885416746139526,0.8157209157943726,0.8061800003051758,0.791847288608551,0.7878205180168152,0.8023320436477661,0.811146080493927,0.8270918130874634,0.792499303817749,0.7821010947227478,0.7726681232452393,0.7675395011901855,0.7881820797920227,0.7922277450561523,0.8473033905029297,0.8094468116760254,0.7865104079246521,0.7854578495025635,0.8484275341033936,0.8147952556610107,0.8152508735656738,0.7929891347885132,0.7789528965950012,0.7617425918579102,0.7694121599197388,0.7918758988380432,0.8263303637504578,0.403983473777771
053229_s3,Pop,0.8042589426040649,0.17556428909301758,0.8165737390518188,0.6965878009796143,0.9626581072807312,1.0,0.6776553392410278,0.015625,0.7760664224624634,0.7669554948806763,0.7713316082954407,0.7965711355209351,0.8170616030693054,0.8068974614143372,0.7983760833740234,0.7970932722091675,0.7933336496353149,0.8262451887130737,0.8653289079666138,0.8389133214950562,0.8397310376167297,0.8345305919647217,0.8704023361206055,0.8251838088035583,0.8848990201950073,0.8373790383338928,0.822658360004425,0.8321653604507446,0.8573141694068909,0.8424586057662964,0.8216714859008789,0.8215878009796143,0.7879717350006104,0.7693319916725159,0.8086591958999634,0.8299192190170288,0.8094399571418762,0.40422096848487854
020667_s1,Electronic,0.9446617960929871,0.1359902173280716,0.9981966018676758,0.9363699555397034,1.0,1.0,0.9108792543411255,0.015625,0.9898777008056641,0.9725300669670105,0.9805682301521301,0.9804782867431641,0.9823396801948547,0.9646665453910828,0.9278022646903992,0.9591060876846313,0.9546533226966858,0.9734740257263184,0.9867498874664307,0.9638266563415527,0.960117518901825,0.9276292324066162,0.8799205422401428,0.8643046617507935,0.9739042520523071,0.8833239674568176,0.9748009443283081,0.9764336943626404,0.9696667194366455,0.9687820076942444,0.9646725654602051,0.9782386422157288,0.9680814146995544,0.9660412669181824,0.9566712379455566,0.9944174289703369,0.9541102647781372,0.49264591932296753
020667_s2,Electronic,0.9331939220428467,0.14302268624305725,0.9884929656982422,0.9192453026771545,1.0,1.0,0.8913064002990723,0.015625,0.9415577054023743,0.8261337280273438,0.9672561883926392,0.9180182218551636,0.9761459231376648,0.9718576669692993,0.9730302691459656,0.958487331867218,0.9052687883377075,0.9599506258964539,0.9617232084274292,0.9616997838020325,0.9934513568878174,0.957298219203949,0.9718514680862427,0.9205819368362427,0.9079025983810425,0.8347618579864502,0.978493332862854,0.8832606077194214,0.9805408716201782,0.975322961807251,0.9694768190383911,0.9749857783317566,0.965745210647583,0.9627399444580078,0.9573400020599365,0.9701007604598999,0.9545636177062988,0.4995369613170624
020667_s3,Electronic,0.93743497133255,0.1395474076271057,0.992026150226593,0.9259471297264099,1.0,1.0,0.8982577919960022,0.015625,0.9828398823738098,0.9680799245834351,0.9634290933609009,0.8878084421157837,0.9750961065292358,0.9288802146911621,0.974434494972229,0.9678834676742554,0.9710793495178223,0.959967315196991,0.9123479127883911,0.9407277703285217,0.9657435417175293,0.9514182806015015,0.9948717355728149,0.9568476676940918,0.9756246209144592,0.9120956659317017,0.934842586517334,0.8164777755737305,0.9771711826324463,0.9009161591529846,0.9706521034240723,0.9709331393241882,0.9622448682785034,0.9778805375099182,0.9544984698295593,0.9845636487007141,0.9576082229614258,0.48884162306785583
131940_s1,International,0.845651388168335,0.15600326657295227,0.8648888468742371,0.7618124485015869,0.9707365036010742,1.0,0.739463210105896,0.015625,0.9041334390640259,0.8831993341445923,0.8609377145767212,0.849373459815979,0.8455265164375305,0.837120532989502,0.8461673855781555,0.8461254835128784,0.8880764245986938,0.8675864934921265,0.8417320847511292,0.8357527256011963,0.8502015471458435,0.8459820747375488,0.8481971025466919,0.8763031959533691,0.880940318107605,0.8686011433601379,0.8548638820648193,0.8619155287742615,0.8443973660469055,0.8478728532791138,0.8530172109603882,0.8590589761734009,0.8639975190162659,0.8686544299125671,0.8372539281845093,0.826541543006897,0.8998648524284363,0.4493017792701721
131940_s2,International,0.8099496364593506,0.16058868169784546,0.8134765625,0.7253023386001587,0.9299685955047607,1.0,0.6818071603775024,0.015625,0.8711568713188171,0.8824639320373535,0.8506854772567749,0.8203449249267578,0.821898341178894,0.8030449151992798,0.7841892242431641,0.8059924840927124,0.7799721956253052,0.8845660090446472,0.8470666408538818,0.8145386576652527,0.8187504410743713,0.8416558504104614,0.7816178798675537,0.7731621265411377,0.8528852462768555,0.8169257044792175,0.7823846340179443,0.7964387536048889,0.8283509016036987,0.7723061442375183,0.7853071689605713,0.8005082607269287,0.7967031002044678,0.8459891676902771,0.8735957145690918,0.8603768348693848,0.8273105621337891,0.438256174325943
131940_s3,International,0.7935864925384521,0.1702502816915512,0.8025949597358704,0.6946191191673279,0.9242984056472778,1.0,0.6587647199630737,0.015625,0.7752218246459961,0.8056756854057312,0.864108681678772,0.7749400734901428,0.7944637537002563,0.8200908899307251,0.7685762643814087,0.7703710794448853,0.7852835655212402,0.8389310240745544,0.8388234376907349,0.8051822185516357,0.8040733337402344,0.8452374935150146,0.7849669456481934,0.7593549489974976,0.774643063545227,0.8487286567687988,0.7902634739875793,0.7695813179016113,0.7998768091201782,0.8084240555763245,0.8286629915237427,0.7985290884971619,0.7976266741752625,0.7870951890945435,0.8706101179122925,0.8466061949729919,0.8286832571029663,0.4167745113372803
140263_s1,Electronic,0.919498085975647,0.13747790455818176,0.9596067667007446,0.8735926747322083,1.0,1.0,0.8643770217895508,0.015625,0.997134804725647,0.9953832626342773,0.9713590741157532,0.9447606801986694,0.9205878973007202,0.8941664695739746,0.955034077167511,0.8914927244186401,0.8839789032936096,0.9559637308120728,0.8997128009796143,0.8798263072967529,0.8721439242362976,0.9976739883422852,0.9958586692810059,0.9636809229850769,0.9324542284011841,0.9270248413085938,0.9054759740829468,0.8925355672836304,0.9583480358123779,0.9089565277099609,0.8855224847793579,0.8762586712837219,0.9303539991378784,0.9263777732849121,0.9112088680267334,0.9657090306282043,0.998710572719574,0.49376529455184937
140263_s2,Electronic,0.9012273550033569,0.14374588429927826,0.9372884035110474,0.8525639772415161,1.0,1.0,0.832873523235321,0.015625,0.986912727355957,0.9844803810119629,0.964270293712616,0.9612687826156616,0.9557220339775085,0.9322865605354309,0.9079568982124329,0.9002497792243958,0.8904446363449097,0.8907490968704224,0.9966539144515991,0.9952068328857422,0.9622752666473389,0.9202173352241516,0.9039949178695679,0.8741615414619446,0.856521487236023,0.9357346296310425,0.8789960145950317,0.8195319771766663,0.7880845069885254,0.7829177379608154,0.7926672101020813,0.8243667483329773,0.9099623560905457,0.9989138245582581,0.9910441040992737,0.9572750329971313,0.9281192421913147,0.45000115036964417
140263_s3,Electronic,0.8431189060211182,0.16417671740055084,0.8706523180007935,0.7520797252655029,0.9833059310913086,1.0,0.7378035187721252,0.015625,0.8379670977592468,0.9126235246658325,0.8461664319038391,0.7695863246917725,0.8944514989852905,0.8362993001937866,0.752871036529541,0.9295905828475952,0.9957695007324219,0.9565403461456299,0.9149212837219238,0.9894556999206543,0.962864875793457,0.8747652769088745,0.8851770162582397,0.9302086234092712,0.8717789649963379,0.7878064513206482,0.8552582859992981,0.8502863645553589,0.7720799446105957,0.7745134234428406,0.9986155033111572,0.9835062623023987,0.8583524227142334,0.7574014663696289,0.755164384841919,0.6893684267997742,0.625868558883667,0.4156581163406372
135373_s1,Rock,0.9609596729278564,0.12747196853160858,1.0,0.9587876796722412,1.0,1.0,0.9396925568580627,0.015625,0.993966281414032,0.9832631945610046,0.982853889465332,0.982264518737793,0.9841928482055664,0.9860897064208984,0.989483654499054,0.9799515008926392,0.9603258967399597,0.9873182773590088,0.9788376092910767,0.9752818942070007,0.9757283329963684,0.9922053813934326,0.9828400611877441,0.9662612676620483,0.9845006465911865,0.9547343254089355,0.9699133634567261,0.9600588083267212,0.9786946177482605,0.9638912677764893,0.9649501442909241,0.9709295630455017,0.9509053230285645,0.9631032347679138,0.9555621147155762,0.9956737756729126,0.9810801148414612,0.4853312075138092
135373_s2,Rock,0.9766710996627808,0.12465879321098328,1.0,1.0,1.0,1.0,0.969426155090332,0.015625,0.9850177764892578,0.986572265625,0.9953104853630066,0.9956754446029663,0.995532214641571,0.99195396900177,0.9929130673408508,0.9917086362838745,0.9923673868179321,0.9984403848648071,0.9964393973350525,0.9932368397712708,0.993715763092041,0.9910780191421509,0.9885541200637817,0.9901030659675598,0.9920920729637146,0.9903239607810974,0.9905319213867188,0.9897054433822632,0.9923586249351501,0.9914981126785278,0.9918544292449951,0.9981310963630676,0.9941235780715942,0.9894941449165344,0.9901125431060791,0.9927816390991211,0.9932839870452881,0.4948926568031311
135373_s3,Rock,0.9773159027099609,0.12451747059822083,1.0,1.0,1.0,1.0,0.9706509113311768,0.015625,0.9959833025932312,0.9935405850410461,0.9927690625190735,0.9931690096855164,0.9883524179458618,0.991146445274353,0.9980918765068054,0.9949448704719543,0.9963080883026123,0.9943019151687622,0.9897083044052124,0.9908720254898071,0.9909017086029053,0.9936271905899048,0.9920518398284912,0.9905315637588501,0.9936730861663818,0.9955883026123047,0.9925751090049744,0.9921278953552246,0.9977387189865112,0.9932748675346375,0.9903185367584229,0.994497537612915,0.9902397394180298,0.9898159503936768,0.9889378547668457,0.992558479309082,0.9928926229476929,0.49657076597213745
006603_s1,Hip-Hop,0.8386746644973755,0.15954163670539856,0.860723614692688,0.7662624716758728,0.957019567489624,1.0,0.7288287878036499,0.015625,0.7947629690170288,0.8898515701293945,0.8700072169303894,0.8202576637268066,0.8168031573295593,0.7757171988487244,0.9032703638076782,0.8984726071357727,0.887628436088562,0.8661767244338989,0.8717465400695801,0.8470572829246521,0.9124501943588257,0.8933070302009583,0.8840175271034241,0.8845597505569458,0.8615084290504456,0.8441499471664429,0.8905918598175049,0.8835810422897339,0.8233343362808228,0.8769712448120117,0.8265066146850586,0.7949239015579224,0.8462014198303223,0.8518752455711365,0.7512937784194946,0.8397884964942932,0.8358332514762878,0.402659147977829
006603_s2,Hip-Hop,0.8569653034210205,0.1474957913160324,0.8764010667800903,0.7932010889053345,0.9587441682815552,1.0,0.7561445236206055,0.015625,0.8884245157241821,0.8696403503417969,0.870956301689148,0.8036081194877625,0.8044717907905579,0.89288729429245,0.8345330953598022,0.8041297793388367,0.8891412615776062,0.8921611309051514,0.9092717170715332,0.9397817850112915,0.8776894807815552,0.9110605716705322,0.9451348781585693,0.9157488346099854,0.8626008629798889,0.9181486368179321,0.8330967426300049,0.8296926021575928,0.9021084308624268,0.9093202948570251,0.8705131411552429,0.9149348139762878,0.8961185216903687,0.8372982740402222,0.8534731268882751,0.820963978767395,0.796173632144928,0.4376431107521057
006603_s3,Hip-Hop,0.8441323041915894,0.15080462396144867,0.8593060970306396,0.7724637985229492,0.9514302015304565,1.0,0.7353013157844543,0.015625,0.8092191815376282,0.8016794323921204,0.8347808718681335,0.8580740094184875,0.9035671949386597,0.8357157707214355,0.861733615398407,0.8491487503051758,0.797372043132782,0.8945330381393433,0.9018040895462036,0.8095095157623291,0.8604366183280945,0.8680196404457092,0.8121635913848877,0.8461719155311584,0.8753758668899536,0.864861011505127,0.8580042719841003,0.8010043501853943,0.8898032903671265,0.8237146139144897,0.9494501948356628,0.9115509986877441,0.8536908030509949,0.8828197121620178,0.8830206990242004,0.8345860242843628,0.9061681032180786,0.4457736313343048
069833_s1,Hip-Hop,0.8582967519760132,0.1643546223640442,0.8927230834960938,0.7685787677764893,1.0,1.0,0.7636857628822327,0.015625,0.855970561504364,0.9131157994270325,0.8349155187606812,0.8143297433853149,0.869930624961853,0.9019804000854492,0.924888014793396,0.9659214019775391,0.9213770627975464,0.895064115524292,0.8860819935798645,0.8995016813278198,0.8417131304740906,0.8356509208679199,0.8216322660446167,0.8133408427238464,0.8001736402511597,0.8022767305374146,0.9257282018661499,0.8051195740699768,0.7850438952445984,0.8306155204772949,0.976657509803772,0.9145231246948242,0.8791671395301819,0.8802220821380615,0.8924407362937927,0.8827943801879883,0.8485369682312012,0.47651830315589905
069833_s2,Hip-Hop,0.853204071521759,0.16759851574897766,0.8876883387565613,0.7589149475097656,1.0,1.0,0.75604647397995,0.015625,0.8182591199874878,0.8238937258720398,0.8718639612197876,0.9132872819900513,0.8715025782585144,0.956241250038147,0.8894091844558716,0.8662797808647156,0.90324467420578,0.8370113372802734,0.8310327529907227,0.817591667175293,0.8141484260559082,0.8001222014427185,0.7943852543830872,0.9289873838424683,0.8286343812942505,0.9008176326751709,0.8087547421455383,0.9773772954940796,0.9133893847465515,0.8851317167282104,0.9204725623130798,0.8815231919288635,0.867544412612915,0.8396669626235962,0.9324469566345215,0.835472822189331,0.8123157024383545,0.4090384840965271
069833_s3,Hip-Hop,0.8600847125053406,0.16183270514011383,0.8912431597709656,0.7737354040145874,1.0,1.0,0.7659355401992798,0.015625,0.8746935129165649,0.9399062991142273,0.9461121559143066,0.9365154504776001,0.891808032989502,0.9049991369247437,0.8583763241767883,0.8371709585189819,0.8221213221549988,0.8166080117225647,0.8018875122070312,0.792381763458252,0.9294360876083374,0.8111398220062256,0.790804386138916,0.8011347651481628,0.9809399247169495,0.9171580672264099,0.8908165097236633,0.8666106462478638,0.898052453994751,0.8833017349243164,0.8487478494644165,0.9331147074699402,0.8330942392349243,0.8275007009506226,0.8470784425735474,0.8872718811035156,0.8929332494735718,0.4635993540287018
098205_s1,Electronic,0.8693472146987915,0.14587999880313873,0.890529990196228,0.8173172473907471,0.9674901962280273,1.0,0.777045488357544,0.015625,0.883903980255127,0.8846820592880249,0.8019272089004517,0.8618877530097961,0.9080032110214233,0.8661760091781616,0.889146625995636,0.9420856237411499,0.942598819732666,0.91738361120224,0.9224227666854858,0.9358001947402954,0.9111472368240356,0.862229585647583,0.8422805070877075,0.8859947919845581,0.8799526691436768,0.8716862201690674,0.9116623401641846,0.881200909614563,0.8914985060691833,0.86287522315979,0.7994147539138794,0.873965322971344,0.8727292418479919,0.8797277808189392,0.8211170434951782,0.8744377493858337,0.9042641520500183,0.4774536192417145
098205_s2,Electronic,0.8778807520866394,0.1448976695537567,0.9000964164733887,0.8289250731468201,0.9785823225975037,1.0,0.7916699647903442,0.015625,0.924626350402832,0.929529070854187,0.916760265827179,0.8902791738510132,0.851065993309021,0.8752653002738953,0.8944140672683716,0.9033634066581726,0.8627286553382874,0.8638215065002441,0.8954907059669495,0.8548771739006042,0.8251103162765503,0.8601584434509277,0.8921738266944885,0.8996913433074951,0.8524000644683838,0.8845274448394775,0.9639146327972412,0.9389160871505737,0.9340835809707642,0.9387813210487366,0.9332541823387146,0.9200015068054199,0.8670442700386047,0.7969978451728821,0.8739193081855774,0.900853157043457,0.8926969766616821,0.45911282300949097
098205_s3,Electronic,0.8713393211364746,0.14612101018428802,0.8925468921661377,0.8180355429649353,0.9719868898391724,1.0,0.7805836200714111,0.015625,0.8788116574287415,0.8791926503181458,0.8177787661552429,0.8675400614738464,0.9026721119880676,0.8178310394287109,0.8617582321166992,0.9519640207290649,0.9558765292167664,0.9262831211090088,0.9355206489562988,0.9328557252883911,0.9165620803833008,0.8740541338920593,0.8259726762771606,0.8829911947250366,0.8936485648155212,0.8889658451080322,0.9183827638626099,0.8671200275421143,0.8929856419563293,0.8820256590843201,0.8403986692428589,0.870769739151001,0.8668694496154785,0.8841756582260132,0.8538808226585388,0.8744983077049255,0.8988814353942871,0.47820448875427246
